154	10803	1
154	11021	1
154	11045	1
154	11079	1
154	11234	2
154	11240	1
154	11734	1
154	11820	1
173	207	1
173	208	1
173	219	1
173	286	2
173	380	1
173	521	5
173	523	1
173	529	1
173	542	1
173	589	1
173	654	1
173	662	1
173	910	1
173	1053	2
173	1084	1
173	1218	1
173	1296	1
173	1336	1
173	1448	1
173	1460	1
173	1598	1
173	1642	1
173	1653	1
173	1677	2
173	1712	1
173	1758	1
173	1931	1
173	1949	3
173	2060	1
173	2326	1
173	2519	1
173	2526	1
173	2590	1
173	2592	2
173	2593	2
173	2606	1
173	2726	1
173	2773	1
173	2799	1
173	2890	1
173	2924	1
173	3251	1
173	3314	1
173	3401	1
173	3450	1
173	3525	1
173	3589	1
173	3610	1
173	3974	1
173	4017	1
173	4052	1
173	4242	2
173	4243	1
173	4247	2
173	4249	1
173	4285	1
173	4286	1
173	4287	4
173	4288	1
173	4479	1
173	4485	1
173	4664	1
173	4683	4
173	4710	2
173	4729	3
173	4743	1
173	4775	1
173	4828	1
173	4832	1
173	4959	1
173	4991	1
173	4992	1
173	5302	3
173	5332	1
173	5410	1
173	5488	3
173	5530	1
173	5533	2
173	5538	1
173	5664	1
173	5732	1
173	5796	2
173	5808	1
173	5838	1
173	6011	1
173	6014	1
173	6166	1
173	6324	2
173	6329	1
173	6437	1
173	6531	1
173	6532	1
173	6681	1
173	6749	1
173	6836	3
173	7115	1
173	7143	1
173	7172	1
173	7341	1
173	7342	1
173	7351	1
173	7436	1
173	7438	1
173	7524	1
173	7528	1
173	7574	1
173	7664	2
173	7698	1
173	7700	2
173	7722	1
173	7767	2
173	7809	1
173	7954	3
173	8143	1
173	8147	1
173	8371	1
173	8373	1
173	8773	1
173	8918	1
173	9079	1
173	9223	1
173	9260	1
173	9284	1
173	9614	1
173	10010	1
173	10027	2
173	10072	1
173	10460	1
173	10512	1
173	10514	1
173	10515	1
173	10584	1
173	10734	1
173	10866	1
173	10950	1
173	11086	1
173	11234	1
173	11240	1
173	11491	1
173	11539	1
173	11575	2
173	11791	1
173	11820	1
204	208	2
204	213	1
204	221	1
204	237	1
204	286	1
204	379	1
204	380	1
204	519	1
204	521	5
204	523	1
204	524	1
204	534	1
204	542	1
204	589	1
204	705	1
204	712	1
204	1249	1
204	1447	1
204	1449	1
204	1712	1
204	1815	1
204	1888	1
204	1949	1
204	2182	1
204	2519	1
204	2593	1
204	2606	1
204	2768	1
204	3207	1
204	3251	1
204	3401	1
204	3726	1
204	3783	1
204	3881	1
204	3974	1
204	4006	1
204	4052	1
204	4242	2
204	4243	1
204	4247	1
204	4249	1
204	4274	1
204	4287	1
204	4683	1
204	4710	1
204	4792	1
204	5249	1
204	5382	2
