银行,年份,资产：现金及存放中央银行款项,资产：存放同业和其它金融机构款项,资产：贵金属,资产：拆出资金,资产：交易性金融资产,资产：衍生金融资产,资产：买入返售金融资产,资产：应收利息,资产：发放贷款及垫款,资产：可供出售金融资产,资产：持有至到期投资,资产：长期股权投资,资产：应收款项类投资,资产：固定资产,资产：无形资产,资产：递延所得税资产,资产：投资性房地产,资产：其他资产,资产：资产总计,负债：同业和其它金融机构存放款项,负债：向中央银行借款,负债：拆入资金,负债：衍生金融负债,负债：卖出回购金融资产款,负债：吸收存款,负债：应付职工薪酬,负债：应交税费,负债：应付利息,负债：应付债券,负债：递延所得税负债,负债：预计负债,负债：其他负债,负债：负债差额(特殊报表科目),负债：负债合计,所有者权益：股本,所有者权益：资本公积金,所有者权益：其它综合收益,所有者权益：盈余公积金,所有者权益：未分配利润,所有者权益：一般风险准备,所有者权益：归属于母公司所有者权益合计,所有者权益：少数股东权益,所有者权益：所有者权益合计,所有者权益：负债及股东权益总计,资产差额(特殊报表科目),负债：交易性金融负债,所有者权益：外币报表折算差额,资产：代理业务资产,资产：商誉,资产差额(合计平衡项目),负债：代理业务负债,负债：负债差额(合计平衡项目),所有者权益：其它权益工具,所有者权益：　　其它权益工具：优先股,所有者权益：减：库存股,所有者权益：未确认的投资损失,所有者权益：股东权益差额(特殊报表科目),所有者权益：股权权益差额(合计平衡项目),负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),资产：　　拆出资金,负债：　　向中央银行借款,负债：　　拆入资金,负债：　　卖出回购金融资产款,其它综合收益
东莞农村商业银行,2015,34328.81,6283.63,100.1,389.62,33446.92,NA,4591.9799999999996,1720.87,117947.54,51346.45,23236.48,219.59,23049.22,1236.43,170.92,570.89,27.44,958.61,299625.51,33396.199999999997,590,3220,NA,24161.14,181652.06,667.47,567.32000000000005,2827.08,6892.04,NA,NA,720.15,NA,277926.81,5740.45,NA,684.62,1557.32,10106.68,3218.13,21307.200000000001,391.5,21698.7,299625.51,NA,23233.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2003,NA,NA,NA,NA,1261.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.68,NA,NA,NA,28149.71,NA,NA,NA,NA,NA,NA,52.97,21.61,NA,NA,NA,NA,NA,NA,26885.56,1089.22,NA,NA,154.36000000000001,20.67,NA,1264.1400000000001,NA,1264.1400000000001,28149.71,NA,NA,-0.11,NA,NA,26658.48,NA,26810.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2004,NA,NA,NA,NA,1687.49,NA,NA,72.73,NA,NA,NA,NA,NA,NA,225.05,NA,NA,NA,31808.42,NA,NA,NA,NA,NA,NA,69.37,27.49,NA,NA,NA,NA,NA,NA,30522.78,1089.22,NA,NA,175.27,21.27,NA,1285.6400000000001,NA,1285.6400000000001,31808.42,NA,NA,-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2005,NA,NA,NA,NA,2000.44,NA,NA,51.25,NA,NA,NA,NA,NA,NA,217.73,NA,NA,NA,39793.42,NA,NA,NA,NA,NA,NA,69.459999999999994,28.07,NA,NA,NA,NA,NA,NA,38350.639999999999,1089.22,NA,NA,335.14,22.66,NA,1442.78,NA,1442.78,39793.42,NA,NA,-4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2006,8674.02,1675.83,NA,NA,1995.09,NA,2153.8000000000002,192.04,21093.57,405.06,12221.6,9.44,NA,443.6,5.79,262.37,NA,1007.71,50139.92,618.91999999999996,NA,NA,NA,3792.13,42761.96,154.07,209.61,192.78,NA,NA,9.7899999999999991,355.79,NA,48095.05,1636.8,31.51,NA,39.19,227.37,110,2044.86,NA,2044.86,50139.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2007,8702.24,499.29,NA,NA,5507.02,NA,5354.44,191.19,25955.15,472.45,13502.59,9.44,NA,356.78,142.51,106.01,NA,2980.28,63779.4,2401.13,NA,NA,NA,8573.69,45657.57,146.66,268.22000000000003,263.33999999999997,1011.21,NA,10.82,2737.17,NA,61069.82,1636.8,21.41,NA,118.13,686.24,247,2709.58,NA,2709.58,63779.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2008,9012.84,4125.1899999999996,NA,NA,5123.87,NA,5675.98,250.45,27312.240000000002,4432.6099999999997,10393.64,9.44,NA,388.08,139.49,106.45,NA,3070.47,70040.740000000005,NA,2038.53,2300,NA,7862.04,49786.9,116.49,107.66,375.25,1012.57,37.81,16.04,2883.3,NA,66536.59,1636.8,97,NA,208.62,1248.46,313.27,3504.16,NA,3504.16,70040.740000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2009,9757.49,3229.56,NA,206.21,2637.98,NA,6377.61,361.6,31689.33,3428.77,16241.27,131.69,NA,362.74,157.97999999999999,80.819999999999993,NA,4545.82,79208.86,2996.38,NA,1300,NA,5550.58,59127.69,158.11000000000001,116.25,420.31,1014.02,1.6,31.89,4355.3599999999997,NA,75072.2,1636.8,37.57,NA,299.43,1734.39,413.27,4121.45,15.21,4136.66,79208.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2010,15189.92,1701.83,NA,NA,1178.5899999999999,NA,15466.67,342.08,38825.58,2457.0500000000002,10691.46,207.81,14592.23,316.08999999999997,155.36000000000001,122.24,NA,6414.35,107661.26,10376.870000000001,50,3600,NA,10458.02,70155.75,169.42,128.52000000000001,539.64,1015.54,NA,22.14,6183.39,NA,102699.28,1636.8,30.33,NA,405.71,2260.66,613.27,4946.7700000000004,15.22,4961.9799999999996,107661.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2011,19473.2,1196.18,NA,NA,995.69,NA,14041.78,323.36,46778.54,1905.15,9569.7199999999993,227.04,21899.68,287.97000000000003,165.76,179.96,NA,5578.95,122622.98,8748.74,57.4,3140.5,NA,15396.03,80275.55,281.06,201.45,662.3,1017.15,NA,46.43,5154.1000000000004,NA,114980.71,1980,1234.5999999999999,NA,538.07000000000005,2961.79,863.27,7577.72,64.55,7642.27,122622.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2012,21832.49,691.33,NA,NA,1407.83,NA,2950.5,320.85000000000002,56571.73,1250.74,10107.98,268.99,32183.47,727.48,202.5,296.01,NA,11165.12,139977.01,9576.0499999999993,47.48,3448.03,NA,6986.61,96637.21,330.92,219.66,985.32,1001.06,4.04,26.77,11439.83,NA,130702.98,1980,1246.97,NA,730.29,3987.57,1263.27,9208.1,65.930000000000007,9274.0300000000007,139977.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2013,23957.27,12725.79,NA,550,158.94999999999999,NA,13971.31,610.80999999999995,66000.03,2236.83,12874.42,280.94,9414.6299999999992,784.34,198.65,322.11,NA,19639.04,163725.12,11673.21,59.39,562.07000000000005,NA,9261.66,108116.48,425.15,262.33999999999997,1459.24,1001.76,NA,36.25,20041.03,NA,152898.57,1980,1215.4100000000001,NA,926.76,4670.5600000000004,1963.27,10755.99,70.569999999999993,10826.56,163725.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2014,24667.95,6227.29,NA,NA,1102.1099999999999,NA,10871.29,697.83,75954.28,1983.86,14276.11,557.52,28825.89,788.9,201.58,425.67,NA,20411.240000000002,186991.52,15500.32,356.65,2347.13,NA,11932.23,113568.48,483.14,171.6,2355.25,1002.51,5.84,NA,20604.73,4882.26,173210.14,2180,2101.4699999999998,17.420000000000002,1152.92,5141.8999999999996,3113.27,13706.98,74.400000000000006,13781.37,186991.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东莞银行,2015,23703.81,2215.4499999999998,NA,NA,448.96,NA,7685.23,646.74,85399.73,2426.9,19396.150000000001,612.14,39007.81,747.85,184.62,521.86,NA,9064.3700000000008,192061.62,19758.82,250,2546.75,NA,3928.7,128697.65,549.61,30.36,2766.23,1003.31,17.07,NA,9909.5,7443.17,176901.19,2180,2101.4699999999998,43.15,1338.93,5374.18,4043.27,15081,79.430000000000007,15160.43,192061.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2006,1976,724.05,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,31.15,59.25,NA,NA,NA,10046.43,NA,NA,NA,NA,NA,NA,NA,36.61,135.07,NA,NA,NA,NA,NA,9560.7000000000007,413.98,NA,NA,NA,12.11,35,486.2,NA,486.2,10046.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2007,3301.52,718.27,NA,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,35.799999999999997,62.74,NA,NA,NA,12589.36,30.72,NA,NA,NA,NA,NA,NA,10.07,149.46,NA,NA,NA,NA,NA,11983.1,413.98,NA,NA,NA,142.04,35,606.25,NA,606.25,12589.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2008,3335.35,960.52,NA,NA,NA,NA,NA,37.65,8431.09,NA,1150.3699999999999,10.02,NA,43.16,62.33,27.73,NA,207.3,14265.52,550.95000000000005,NA,NA,NA,NA,11847.9,0.02,12.93,152.72,NA,NA,NA,823.43,NA,13387.96,502.51,70.819999999999993,NA,53.96,174.98,75.3,877.56,NA,877.56,14265.52,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2009,3055.69,388.64,NA,NA,NA,NA,NA,59.28,10176.219999999999,NA,975.15,20.02,NA,43.26,61.35,34.590000000000003,NA,2427.75,17241.95,500,NA,NA,NA,376,14810.53,4.54,43.03,127.4,248.55,NA,NA,148.26,NA,16258.3,502.51,70.819999999999993,NA,73.06,236.48,103.87,983.64,NA,983.64,17241.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2010,4011.97,426.94,NA,NA,58.56,NA,6130.3,108.21,12800.05,48.81,643.73,20.02,NA,40.630000000000003,57.5,38.659999999999997,NA,1425.21,25810.6,505.11,NA,NA,NA,4218.9799999999996,18317.27,6.52,34.47,168.45,248.81,NA,NA,1007.79,NA,24507.4,562.80999999999995,69.930000000000007,NA,116.63,421.25,135.68,1303.2,NA,1303.2,25810.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2011,5568.71,2027.57,NA,NA,NA,NA,NA,62.03,15022.47,220.17,1369.18,20,NA,46.86,58.55,66.61,NA,1282.58,25744.73,35.14,NA,NA,NA,790.3,21959.74,29.24,103.69,161.05000000000001,249.08,0.03,NA,162.86000000000001,NA,23491.119999999999,830.42,437.31,NA,175.8,619.22,193.97,2253.61,NA,2253.61,25744.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2012,6735.08,740.55,NA,80,NA,NA,NA,110.05,17362.16,1615.82,1668.95,30,1770,334,90.72,81.33,NA,127.37,30746.03,42.18,NA,NA,NA,300,26631.21,10.29,45.34,215.92,249.37,NA,NA,85.11,NA,27579.43,1213.47,575.34,NA,256.19,930.72,193.97,3166.59,NA,3166.59,30746.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2013,7694.43,424.66,NA,30,NA,NA,2665.69,156.27000000000001,20458.560000000001,2977.46,2585.9299999999998,30,1001,504.34,96.27,119.59,NA,204.56,38948.75,269.31,NA,NA,NA,1687.1,32602.73,21.96,166.18,341.5,249.68,NA,NA,124.9,NA,35463.360000000001,1274.1400000000001,479.63,NA,343.63,1049.22,341.87,3485.39,NA,3485.39,38948.75,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2014,8554.7900000000009,623.20000000000005,NA,NA,NA,NA,2160.39,251.84,24384.86,3220.18,4760.82,NA,1132.75,523.66999999999996,108.14,117.46,NA,319.51,46157.599999999999,1.51,600,209.4,NA,1333,38872.01,41.59,186.21,467.28,NA,1.43,NA,291.08,NA,42003.519999999997,1783.8,580.49,4.3,443.48,902.14,442.97,4154.08,NA,4154.08,46157.599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
东营银行,2015,8613.8700000000008,1169.27,NA,NA,NA,NA,1367.13,338.73,28097.88,5302.45,8442.94,NA,1371.76,663.81,98.3,131.94999999999999,NA,368.99,55967.09,499.65,NA,549.36,NA,3030,45028.28,51.67,148.66999999999999,595.78,1196.54,NA,NA,188.91,NA,51288.86,1783.8,580.49,44.22,541.87,1193.1600000000001,537.78,4678.2299999999996,NA,4678.2299999999996,55967.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2006,1182.8,206.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.1,342.78,NA,NA,NA,13386.92,398.96,180,NA,NA,549,NA,NA,65.62,NA,NA,NA,NA,NA,NA,12434.52,744.5,61.43,NA,58.86,87.61,NA,952.4,NA,952.4,13386.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2007,2059.33,457.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.15,179.77,NA,NA,NA,15232.51,255.02,343.63,NA,NA,397,NA,NA,27.37,NA,NA,NA,NA,NA,NA,13966.17,1011.04,61.43,NA,108.29,85.58,NA,1266.3399999999999,NA,1266.3399999999999,15232.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2008,3061.53,803.46,NA,0.3,99.98,NA,432,59.52,10116.200000000001,150,651.15,35.25,NA,422.35,14.79,95.85,NA,244.64,17074.72,330.85,150,NA,NA,NA,14761.82,42.02,15.2,149.69,NA,NA,NA,257.58999999999997,36.9,15744.06,1011.04,61.43,NA,71.39,126.81,60,1330.66,NA,1330.66,17074.72,887.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2009,4115.0200000000004,475.75,NA,0.5,99.98,NA,2014.96,35.92,14007.29,150.47999999999999,1730.52,45.25,NA,514.69000000000005,664.15,53.86,NA,414.24,25547.33,346.77,150,NA,NA,NA,22353.81,33.54,-32.369999999999997,133.86000000000001,NA,NA,NA,461.34,48.35,23495.3,1712.04,61.43,NA,73.430000000000007,125.13,80,2052.02,NA,2052.02,25547.33,1224.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2010,5843.96,694.28,NA,0.5,99.98,NA,1095.28,48.03,17696.39,150,2654.54,45.25,NA,669.3,668.59,28.23,NA,811.95,31576.63,242.45,150,NA,NA,NA,27359.7,29,-71.930000000000007,196.41,NA,NA,NA,759.8,25.37,28690.81,2058.59,306.88,NA,97.61,241.75,181,2885.82,NA,2885.82,31576.63,1070.3499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2011,7652.07,983.89,NA,0.5,NA,NA,NA,61.22,22340.21,150,3430.28,45.25,NA,935.66,517.19000000000005,49.87,NA,798.72,37923.279999999999,143.91,155.4,NA,NA,591,32789.85,45.68,-33.74,203.04,NA,NA,NA,862.33,69.78,34827.24,2129.09,306.88,NA,127.44,304.66000000000003,227.97,3096.04,NA,3096.04,37923.279999999999,958.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2012,10219.709999999999,2394.7600000000002,NA,11.59,250.36,NA,500,79.81,27650.06,NA,3947.22,65.25,350,1514.71,513.88,120.39,NA,892.25,49323.24,707.32,150,62.85,NA,3469.13,39364.300000000003,52.11,108.79,314.08999999999997,NA,NA,NA,860.67,56.04,45145.29,2514.25,786.88,NA,168,267.86,440.95,4177.95,NA,4177.95,49323.24,813.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2013,11695.08,2389.0500000000002,NA,0.7,NA,NA,266.17,143.11000000000001,30938.95,NA,2543,65.25,5958.79,1874.63,518.75,177.62,NA,627.72,57198.82,813.48,NA,82.86,NA,2400.1999999999998,48336.49,70.28,112.59,466.66,NA,NA,NA,210.08,NA,52492.65,2514.25,786.88,NA,220.82,550.97,633.25,4706.17,NA,4706.17,57198.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2014,11859.76,1146.95,NA,NA,NA,NA,1801.8,160.66,38132.949999999997,559.64,1827.74,NA,5077.3,1868.31,663.59,233.38,NA,294.25,63626.34,1634.46,NA,60.58,NA,734,53301.52,82.05,196.44,612.71,1393.88,NA,NA,290.33,NA,58305.98,2639.97,786.88,NA,281.95,862.58,748.98,5320.36,NA,5320.36,63626.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
临商银行,2015,9806.7900000000009,408.6,NA,NA,116.15,NA,3842.5,227.08,40446.17,560.99,2457.4,NA,7599.26,1919.09,655.61,318.89,NA,272.91000000000003,68631.429999999993,3164.45,500,403.58,NA,NA,56184.79,94.61,165.72,684.79,1394.35,NA,NA,274.14999999999998,NA,62866.45,2824.76,786.88,NA,326.33999999999997,973.77,853.24,5764.98,NA,5764.98,68631.429999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2006,NA,1932.8,NA,NA,NA,NA,NA,1.46,NA,NA,NA,NA,NA,31.6,0.64,NA,NA,NA,6715.4,3.8,NA,NA,NA,810.95,NA,NA,21.7,NA,NA,NA,NA,NA,NA,6421.84,201.96,14.79,NA,12.96,63.85,NA,293.56,NA,293.56,6715.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2007,NA,865.75,NA,NA,NA,NA,NA,6.31,NA,NA,NA,NA,NA,29.57,0.99,NA,NA,NA,8623.5300000000007,60,NA,NA,NA,715,NA,NA,41.7,NA,NA,NA,NA,NA,NA,8121.54,310.95999999999998,41.69,NA,21.78,101.99,18.23,494.64,NA,494.64,8623.5300000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2008,2407.66,1219.1400000000001,NA,NA,NA,NA,NA,20.46,7031.98,1157.02,1443.51,15.1,NA,122.63,1.0900000000000001,6.18,NA,18.559999999999999,13443.33,360,NA,NA,NA,1260,9521.15,22.05,27.78,76.97,NA,20.86,NA,680.51,NA,11969.32,510.96,485.75,NA,52.83,151.65,79.569999999999993,1280.76,193.25,1474.01,13443.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2009,6901.79,1125.72,NA,NA,NA,NA,400,43.18,11228.35,1160.1300000000001,1906.97,15,NA,186.51,8.52,5.95,NA,26.37,23008.49,345.03,20,NA,NA,995,16235.56,61.48,43.21,50.02,NA,9.0500000000000007,NA,3626.91,NA,21386.25,715.34,245.94,NA,99.27,286.75,81.2,1428.51,193.72,1622.24,23008.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2010,6522.03,6402.83,NA,NA,291.10000000000002,NA,992.27,95.01,13866.24,2807.84,3699.79,15,6318.68,333.72,10.92,29.03,27.75,37.71,41449.94,602.04,60,NA,NA,2764,34242.019999999997,129.15,81.430000000000007,127.15,NA,0.26,NA,30.39,NA,38036.44,1116,1118.48,NA,189.67,604.04,130.53,3158.72,254.78,3413.5,41449.94,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2011,13132.99,3219.99,NA,NA,801.82,NA,6457.65,225.65,17666.52,4228.66,5244.51,15,12153.75,574.16,12.45,126.55,26.19,293.7,64179.61,398.03,70,NA,NA,5156.3999999999996,51155.06,221.38,328.43,261.77999999999997,NA,4.17,NA,306.22000000000003,NA,57901.47,1516,2189.5500000000002,NA,407.23,1565.9,164.43,5843.1,435.03,6278.14,64179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2012,21276.82,9687.6,NA,NA,791.76,NA,NA,410.32,26392.92,4110.3500000000004,4629.1099999999997,90.51,12671.51,775.31,12.19,255.89,24.68,88.63,81217.600000000006,3077.3,55,133,NA,2021.43,65366.92,283.89,680.18,596.71,1000,NA,NA,370.49,NA,73584.929999999993,1516,2210.23,NA,1037.21,1642.08,960.7,7366.22,266.45999999999998,7632.68,81217.600000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2013,18851.669999999998,13225.99,NA,NA,1103.71,NA,31317.58,777.08,31563.85,3574.97,4102.46,89.98,17144.599999999999,970.96,10.31,360.18,23.17,116.93,123233.46,15816.93,59,NA,NA,11015.08,83895.66,371.69,649.51,1099.57,996.27,NA,NA,179.5,NA,114083.22,1516,2110.21,NA,1378.91,2406.2399999999998,1424.04,8835.41,314.83,9150.24,123233.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2014,16219.64,7160.84,NA,NA,5712.94,NA,22739.45,679.44,40365.54,5284.46,2755.77,78.42,30938.27,1082.52,8.4499999999999993,434.55,21.66,167.75,133649.71,18326.810000000001,599,NA,NA,11584.35,88039.73,487.2,521.70000000000005,1349.97,996.74,NA,NA,912.72,NA,122818.22,1516,2178.94,25.2,1730.92,3468.8,1570.07,10489.93,341.56,10831.49,133649.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九江银行,2015,14875.78,4925.12,0.91,697.4,5432.78,NA,29388.33,916.69,48405.120000000003,11044.52,3705.22,79.67,52030.17,1462.84,15.3,468.43,20.149999999999999,1407.9,174876.32,25144.15,899,NA,NA,20340.21,100488.35,455.77,537.03,1341.24,12398.03,NA,NA,698.02,NA,162301.79,1516,2178.94,145.62,2084.37,4080.59,2155.42,12160.94,413.59,12574.53,174876.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2007,2244.33,2221.84,NA,41.13,NA,NA,NA,NA,12403.14,NA,NA,6.25,NA,149.09,4.1900000000000004,NA,NA,NA,19203.77,190.32,NA,NA,NA,NA,11665.23,6.48,45.44,NA,NA,NA,217.79,NA,6564.42,18689.669999999998,102.69,NA,NA,24.81,11.06,375.53,514.1,NA,514.1,19203.77,2133.8000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2008,2620.19,4867.32,NA,41.13,NA,NA,NA,NA,13587.91,NA,NA,8.5,NA,178.52,NA,NA,NA,NA,23223.96,9.66,NA,NA,NA,NA,13116.73,1.71,23.9,NA,NA,NA,171.76,NA,8725.34,22049.1,601.4,50,NA,36.96,50.23,436.27,1174.8499999999999,NA,1174.8499999999999,23223.96,1920.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2009,2870.97,2925.04,NA,35.51,NA,NA,NA,NA,16060.8,NA,NA,2262.54,NA,124.15,NA,NA,38.44,NA,25680.62,NA,NA,NA,NA,NA,15802.67,0.81,2.33,NA,NA,NA,713.32,NA,7862.1,24381.23,601.4,50,NA,54.24,156.49,437.27,1299.4000000000001,NA,1299.4000000000001,25680.62,1363.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2010,3959.96,1679.63,NA,34.92,NA,NA,NA,37.869999999999997,19475.830000000002,NA,NA,8.5,4942.3100000000004,115.91,NA,NA,35.17,NA,30339.16,462.16,NA,NA,NA,NA,28234.97,NA,15.08,193.89,NA,NA,NA,83.87,15.61,29005.58,649.51,1.89,NA,63.57,172,446.61,1333.58,NA,1333.58,30339.16,49.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2011,5400.56,3103.77,NA,0.47,NA,NA,NA,76.569999999999993,22000,NA,NA,706.19,4668.66,122.85,NA,82.25,28.54,14.09,36203.94,280,NA,NA,NA,NA,31762.34,34.31,99.05,259.7,NA,8.69,NA,73.260000000000005,NA,32517.34,1291.46,1732.89,NA,58.57,254.81,348.87,3686.6,NA,3686.6,36203.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2012,5714.21,7745.92,NA,0.47,NA,NA,NA,111.16,24636.61,NA,419.83,611.69000000000005,2173.31,442.29,NA,99.74,83.07,21.61,42059.89,2269.86,NA,NA,NA,158.80000000000001,34324.300000000003,29.05,101.82,412.49,NA,105.45,NA,95.72,NA,37497.480000000003,1290.46,2040.88,NA,111.84,558.69000000000005,560.54,4562.41,NA,4562.41,42059.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佛山农商行,2013,8685.77,13676.55,NA,0.39,NA,NA,297,279.14999999999998,27641.919999999998,NA,3510.85,611.5,886.04,416.37,NA,115.05,75.19,36,56231.77,7475,NA,NA,NA,NA,42877.89,24.45,92.06,691.84,NA,100.51,NA,41.77,NA,51303.519999999997,1290.46,2040.88,NA,187.14,651.66,758.11,4928.25,NA,4928.25,56231.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
